date,suspect,num_bad_aircraft_hexes,source
2024-03-24,false,537,adsbexchange
2024-03-25,false,477,adsbexchange
2024-03-26,false,343,adsbexchange
2024-03-27,false,439,adsbexchange
2024-03-28,false,411,adsbexchange
2024-03-29,false,396,adsbexchange
2024-03-30,false,382,adsbexchange
2024-03-31,false,459,adsbexchange
2024-04-01,false,402,adsbexchange
2024-04-02,false,421,adsbexchange
2024-04-03,false,486,adsbexchange
2024-04-04,false,468,adsbexchange
2024-04-05,false,499,adsbexchange
2024-04-06,false,448,adsbexchange
2024-04-07,false,494,adsbexchange
2024-04-08,false,551,adsbexchange
2024-04-09,false,567,adsbexchange
2024-04-10,false,516,adsbexchange
2024-04-11,false,501,adsbexchange
2024-04-12,false,470,adsbexchange
2024-04-13,false,549,adsbexchange
2024-04-14,false,513,adsbexchange
2024-04-15,false,471,adsbexchange
2024-04-16,false,542,adsbexchange
2024-04-17,false,578,adsbexchange
2024-04-18,false,514,adsbexchange
2024-04-19,false,535,adsbexchange
2024-04-20,false,517,adsbexchange
2024-04-21,false,530,adsbexchange
2024-04-22,false,483,adsbexchange
2024-04-23,false,504,adsbexchange
2024-04-24,false,532,adsbexchange
2024-04-25,false,523,adsbexchange
2024-04-26,false,532,adsbexchange
2024-04-27,false,534,adsbexchange
2024-04-28,false,573,adsbexchange
2024-04-29,false,522,adsbexchange
2024-04-30,false,528,adsbexchange
2024-05-01,false,537,adsbexchange
2024-05-02,false,574,adsbexchange
2024-05-03,false,529,adsbexchange
2024-05-04,false,510,adsbexchange
2024-05-05,false,561,adsbexchange
2024-05-06,false,532,adsbexchange
2024-05-07,false,527,adsbexchange
2024-05-08,false,526,adsbexchange
2024-05-09,false,543,adsbexchange
2024-05-10,false,490,adsbexchange
2024-05-11,false,510,adsbexchange
2024-05-12,false,553,adsbexchange
2024-05-13,false,565,adsbexchange
2024-05-14,false,574,adsbexchange
2024-05-15,false,521,adsbexchange
2024-05-16,false,560,adsbexchange
2024-05-17,false,597,adsbexchange
2024-05-18,false,612,adsbexchange
2024-05-19,false,563,adsbexchange
2024-05-20,false,487,adsbexchange
2024-05-21,false,467,adsbexchange
2024-05-22,false,493,adsbexchange
2024-05-23,false,509,adsbexchange
2024-05-24,false,472,adsbexchange
2024-05-25,false,495,adsbexchange
2024-05-26,false,507,adsbexchange
2024-05-27,false,552,adsbexchange
2024-05-28,false,576,adsbexchange
2024-05-29,false,556,adsbexchange
2024-05-30,false,575,adsbexchange
2024-05-31,false,574,adsbexchange
2024-06-01,false,587,adsbexchange
2024-06-02,false,585,adsbexchange
2024-06-03,false,529,adsbexchange
2024-06-04,false,552,adsbexchange
2024-06-05,false,615,adsbexchange
2024-06-06,false,583,adsbexchange
2024-06-07,false,560,adsbexchange
2024-06-08,false,581,adsbexchange
2024-06-09,false,595,adsbexchange
2024-06-10,false,582,adsbexchange
2024-06-11,false,550,adsbexchange
2024-06-12,false,592,adsbexchange
2024-06-13,false,584,adsbexchange
2024-06-14,false,551,adsbexchange
2024-06-15,false,515,adsbexchange
2024-06-16,false,601,adsbexchange
2024-06-17,false,614,adsbexchange
2024-06-18,false,547,adsbexchange
2024-06-19,false,538,adsbexchange
2024-06-20,false,547,adsbexchange
2024-06-21,false,556,adsbexchange
2024-06-22,false,577,adsbexchange
2024-06-23,false,584,adsbexchange
2024-06-24,false,535,adsbexchange
2024-06-25,false,569,adsbexchange
2024-06-26,false,523,adsbexchange
2024-06-27,false,558,adsbexchange
2024-06-28,false,554,adsbexchange
2024-06-29,false,536,adsbexchange
2024-06-30,false,510,adsbexchange
2024-07-01,false,558,adsbexchange
2024-07-02,false,556,adsbexchange
2024-07-03,false,562,adsbexchange
2024-07-04,false,594,adsbexchange
2024-07-05,false,599,adsbexchange
2024-07-06,false,625,adsbexchange
2024-07-07,false,647,adsbexchange
2024-07-08,false,586,adsbexchange
2024-07-09,false,631,adsbexchange
2024-07-10,false,610,adsbexchange
2024-07-11,false,574,adsbexchange
2024-07-12,false,589,adsbexchange
2024-07-13,false,613,adsbexchange
2024-07-14,true,423,adsbexchange
2024-07-15,true,405,adsbexchange
2024-07-16,false,596,adsbexchange
2024-07-17,false,619,adsbexchange
2024-07-18,false,607,adsbexchange
2024-07-19,false,613,adsbexchange
2024-07-20,false,659,adsbexchange
2024-07-21,false,620,adsbexchange
2024-07-22,false,608,adsbexchange
2024-07-23,false,607,adsbexchange
2024-07-24,false,614,adsbexchange
2024-07-25,false,661,adsbexchange
2024-07-26,false,689,adsbexchange
2024-07-27,false,660,adsbexchange
2024-07-28,false,702,adsbexchange
2024-07-29,false,600,adsbexchange
2024-07-30,false,623,adsbexchange
2024-07-31,false,713,adsbexchange
2024-08-01,false,723,adsbexchange
2024-08-02,false,643,adsbexchange
2024-08-03,false,670,adsbexchange
2024-08-04,false,663,adsbexchange
2024-08-05,false,636,adsbexchange
2024-08-06,false,686,adsbexchange
2024-08-07,false,615,adsbexchange
2024-08-08,false,646,adsbexchange
2024-08-09,false,649,adsbexchange
2024-08-10,false,618,adsbexchange
2024-08-11,false,674,adsbexchange
2024-08-12,false,675,adsbexchange
2024-08-13,false,599,adsbexchange
2024-08-14,false,612,adsbexchange
2024-08-15,false,588,adsbexchange
2024-08-16,false,654,adsbexchange
2024-08-17,false,630,adsbexchange
2024-08-18,false,612,adsbexchange
2024-08-19,false,610,adsbexchange
2024-08-20,false,645,adsbexchange
2024-08-21,false,673,adsbexchange
2024-08-22,false,636,adsbexchange
2024-08-23,false,581,adsbexchange
2024-08-24,false,579,adsbexchange
2024-08-25,false,651,adsbexchange
2024-08-26,false,668,adsbexchange
2024-08-27,false,637,adsbexchange
2024-08-28,false,639,adsbexchange
2024-08-29,false,673,adsbexchange
2024-08-30,false,640,adsbexchange
2024-08-31,false,626,adsbexchange
2024-09-01,false,630,adsbexchange
2024-09-02,false,526,adsbexchange
2024-09-03,true,288,adsbexchange
2024-09-04,false,686,adsbexchange
2024-09-05,false,615,adsbexchange
2024-09-06,false,608,adsbexchange
2024-09-07,false,592,adsbexchange
2024-09-08,false,587,adsbexchange
2024-09-09,false,577,adsbexchange
2024-09-10,false,590,adsbexchange
2024-09-11,false,602,adsbexchange
2024-09-12,false,593,adsbexchange
2024-09-13,false,636,adsbexchange
2024-09-14,false,583,adsbexchange
2024-09-15,false,608,adsbexchange
2024-09-16,false,598,adsbexchange
2024-09-17,false,578,adsbexchange
2024-09-18,false,587,adsbexchange
2024-09-19,false,589,adsbexchange
2024-09-20,false,603,adsbexchange
2024-09-21,false,564,adsbexchange
2024-09-22,false,575,adsbexchange
2024-09-23,false,571,adsbexchange
2024-09-24,false,626,adsbexchange
2024-09-25,false,588,adsbexchange
2024-09-26,false,636,adsbexchange
2024-09-27,false,611,adsbexchange
2024-09-28,false,608,adsbexchange
2024-09-29,false,621,adsbexchange
2024-09-30,false,561,adsbexchange
2024-10-01,false,490,adsbexchange
2024-10-02,false,491,adsbexchange
2024-10-03,false,516,adsbexchange
2024-10-04,false,512,adsbexchange
2024-10-05,false,608,adsbexchange
2024-10-06,false,615,adsbexchange
2024-10-07,false,522,adsbexchange
2024-10-08,false,563,adsbexchange
2024-10-09,false,568,adsbexchange
2024-10-10,false,618,adsbexchange
2024-10-11,false,595,adsbexchange
2024-10-12,false,535,adsbexchange
2024-10-13,false,589,adsbexchange
2024-10-14,false,529,adsbexchange
2024-10-15,false,539,adsbexchange
2024-10-16,false,521,adsbexchange
2024-10-17,false,574,adsbexchange
2024-10-18,false,552,adsbexchange
2024-10-19,false,572,adsbexchange
2024-10-20,false,523,adsbexchange
2024-10-21,false,534,adsbexchange
2024-10-22,false,542,adsbexchange
2024-10-23,false,523,adsbexchange
2024-10-24,false,596,adsbexchange
2024-10-25,false,545,adsbexchange
2024-10-26,false,587,adsbexchange
2024-10-27,false,521,adsbexchange
2024-10-28,false,527,adsbexchange
2024-10-29,false,486,adsbexchange
2024-10-30,false,501,adsbexchange
2024-10-31,false,475,adsbexchange
2024-11-01,false,499,adsbexchange
2024-11-02,false,511,adsbexchange
2024-11-03,false,475,adsbexchange
2024-11-04,false,492,adsbexchange
2024-11-05,false,502,adsbexchange
2024-11-06,false,429,adsbexchange
2024-11-07,false,305,adsbexchange
2024-11-08,false,363,adsbexchange
2024-11-09,false,534,adsbexchange
2024-11-10,false,539,adsbexchange
2024-11-11,false,470,adsbexchange
2024-11-12,false,529,adsbexchange
2024-11-13,false,530,adsbexchange
2024-11-14,false,571,adsbexchange
2024-11-15,false,548,adsbexchange
2024-11-16,false,560,adsbexchange
2024-11-17,false,578,adsbexchange
2024-11-18,false,517,adsbexchange
2024-11-19,false,561,adsbexchange
2024-11-20,false,566,adsbexchange
2024-11-21,false,588,adsbexchange
2024-11-22,false,582,adsbexchange
2024-11-23,false,577,adsbexchange
2024-11-24,false,550,adsbexchange
2024-11-25,false,571,adsbexchange
2024-11-26,false,524,adsbexchange
2024-11-27,false,507,adsbexchange
2024-11-28,false,521,adsbexchange
2024-11-29,false,509,adsbexchange
2024-11-30,false,535,adsbexchange
2024-12-01,false,541,adsbexchange
2024-12-02,false,610,adsbexchange
2024-12-03,false,529,adsbexchange
2024-12-04,false,547,adsbexchange
2024-12-05,false,575,adsbexchange
2024-12-06,false,523,adsbexchange
2024-12-07,false,534,adsbexchange
2024-12-08,false,531,adsbexchange
2024-12-09,false,513,adsbexchange
2024-12-10,false,518,adsbexchange
2024-12-11,false,592,adsbexchange
2024-12-12,false,538,adsbexchange
2024-12-13,false,474,adsbexchange
2024-12-14,false,519,adsbexchange
2024-12-15,false,536,adsbexchange
2024-12-16,false,537,adsbexchange
2024-12-17,false,522,adsbexchange
2024-12-18,false,547,adsbexchange
2024-12-19,false,563,adsbexchange
2024-12-20,false,540,adsbexchange
2024-12-21,false,578,adsbexchange
2024-12-22,false,542,adsbexchange
2024-12-23,false,546,adsbexchange
2024-12-24,false,561,adsbexchange
2024-12-25,false,586,adsbexchange
2024-12-26,false,583,adsbexchange
2024-12-27,false,543,adsbexchange
2024-12-28,false,574,adsbexchange
2024-12-29,false,614,adsbexchange
2024-12-30,false,641,adsbexchange
2024-12-31,false,565,adsbexchange
2025-01-03,false,616,adsbexchange
2025-01-04,false,640,adsbexchange
2025-01-05,false,648,adsbexchange
2025-01-06,false,635,adsbexchange
2025-01-07,false,606,adsbexchange
2025-01-08,true,152,adsbexchange
2025-01-09,true,357,adsbexchange
2025-01-10,false,668,adsbexchange
2025-01-11,false,613,adsbexchange
2025-01-12,false,604,adsbexchange
2025-01-13,false,592,adsbexchange
2025-01-14,false,608,adsbexchange
2025-01-15,false,549,adsbexchange
2025-01-16,false,623,adsbexchange
2025-01-17,false,654,adsbexchange
2025-01-18,false,602,adsbexchange
2025-01-19,false,616,adsbexchange
2025-01-20,false,588,adsbexchange
2025-01-21,false,603,adsbexchange
2025-01-22,false,594,adsbexchange
2025-01-23,false,598,adsbexchange
2025-01-24,false,624,adsbexchange
2025-01-25,false,563,adsbexchange
2025-01-26,false,593,adsbexchange
2025-01-27,false,551,adsbexchange
2025-01-28,false,526,adsbexchange
2025-01-29,false,565,adsbexchange
2025-01-30,false,531,adsbexchange
2025-01-31,false,523,adsbexchange
2025-02-01,false,522,adsbexchange
2025-02-02,false,556,adsbexchange
2025-02-03,false,517,adsbexchange
2025-02-04,false,498,adsbexchange
2025-02-05,false,488,adsbexchange
2025-02-06,false,428,adsbexchange
2025-02-07,false,479,adsbexchange
2025-02-08,false,535,adsbexchange
2025-02-09,false,567,adsbexchange
2025-02-10,false,523,adsbexchange
2025-02-11,false,514,adsbexchange
2025-02-12,false,571,adsbexchange
2025-02-13,false,531,adsbexchange
2025-02-14,false,542,adsbexchange
2025-02-15,false,544,adsbexchange
2025-02-16,false,585,adsbexchange
2025-02-17,false,556,adsbexchange
2025-02-18,false,518,adsbexchange
2025-02-19,false,555,adsbexchange
2025-02-20,false,529,adsbexchange
2025-02-21,false,505,adsbexchange
2025-02-22,false,502,adsbexchange
2025-02-23,false,520,adsbexchange
2025-02-24,false,544,adsbexchange
2025-02-25,false,521,adsbexchange
2025-02-26,false,517,adsbexchange
2025-02-27,false,531,adsbexchange
2025-02-28,false,541,adsbexchange
2025-03-01,false,533,adsbexchange
2025-03-02,false,586,adsbexchange
2025-03-03,false,550,adsbexchange
2025-03-04,false,511,adsbexchange
2025-03-05,false,521,adsbexchange
2025-03-06,false,514,adsbexchange
2025-03-07,false,524,adsbexchange
2025-03-08,false,586,adsbexchange
2025-03-09,false,600,adsbexchange
2025-03-10,false,563,adsbexchange
2025-03-11,false,538,adsbexchange
2025-03-12,false,615,adsbexchange
2025-03-13,false,588,adsbexchange
2025-03-14,false,610,adsbexchange
2025-03-15,false,606,adsbexchange
2025-03-16,false,634,adsbexchange
2025-03-17,false,581,adsbexchange
2025-03-18,false,570,adsbexchange
2025-03-19,false,591,adsbexchange
2025-03-20,false,523,adsbexchange
2025-03-21,false,533,adsbexchange
2025-03-22,false,545,adsbexchange
2025-03-23,false,539,adsbexchange
2025-03-24,false,578,adsbexchange
2025-03-25,false,542,adsbexchange
2025-03-26,false,557,adsbexchange
2025-03-27,false,555,adsbexchange
2025-03-28,false,509,adsbexchange
2025-03-29,false,533,adsbexchange
2025-03-30,false,521,adsbexchange
2025-03-31,false,551,adsbexchange
2025-04-01,false,547,adsbexchange
2025-04-02,false,521,adsbexchange
2025-04-03,false,596,adsbexchange
2025-04-04,false,599,adsbexchange
2025-04-05,false,676,adsbexchange
2025-04-06,false,628,adsbexchange
2025-04-07,false,610,adsbexchange
2025-04-08,false,603,adsbexchange
2025-04-09,false,611,adsbexchange
2025-04-10,false,604,adsbexchange
2025-04-11,false,578,adsbexchange
2025-04-12,false,554,adsbexchange
2025-04-13,false,616,adsbexchange
2025-04-14,false,603,adsbexchange
2025-04-15,false,566,adsbexchange
2025-04-16,false,594,adsbexchange
2025-04-17,false,597,adsbexchange
2025-04-18,false,580,adsbexchange
2025-04-19,false,641,adsbexchange
2025-04-20,false,597,adsbexchange
2025-04-21,false,627,adsbexchange
2025-04-22,false,584,adsbexchange
2025-04-23,false,586,adsbexchange
2025-04-24,false,648,adsbexchange
2025-04-25,false,684,adsbexchange
2025-04-26,false,654,adsbexchange
2025-04-27,false,617,adsbexchange
2025-04-28,false,608,adsbexchange
2025-04-29,false,586,adsbexchange
2025-04-30,false,546,adsbexchange
2025-05-01,false,571,adsbexchange
2025-05-02,false,584,adsbexchange
2025-05-03,false,565,adsbexchange
2025-05-04,false,598,adsbexchange
2025-05-05,false,602,adsbexchange
2025-05-06,false,579,adsbexchange
2025-05-07,false,621,adsbexchange
2025-05-08,false,644,adsbexchange
2025-05-09,false,605,adsbexchange
2025-05-10,false,614,adsbexchange
2025-05-11,false,602,adsbexchange
2025-05-12,false,556,adsbexchange
2025-05-13,false,594,adsbexchange
2025-05-14,false,602,adsbexchange
2025-05-15,false,565,adsbexchange
2025-05-16,false,440,adsbexchange
2025-05-17,true,0,adsbexchange
2025-05-18,false,622,adsbexchange
2025-05-19,false,578,adsbexchange
2025-05-20,false,569,adsbexchange
2025-05-21,false,544,adsbexchange
2025-05-22,false,563,adsbexchange
2025-05-23,false,623,adsbexchange
2025-05-24,false,658,adsbexchange
2025-05-25,false,632,adsbexchange
2025-05-26,false,610,adsbexchange
2025-05-27,false,569,adsbexchange
2025-05-28,false,557,adsbexchange
2025-05-29,false,611,adsbexchange
2025-05-30,false,605,adsbexchange
2025-05-31,false,724,adsbexchange
2025-06-01,false,626,adsbexchange
2025-06-02,false,613,adsbexchange
2025-06-03,false,637,adsbexchange
2025-06-04,false,667,adsbexchange
2025-06-05,false,654,adsbexchange
2025-06-06,false,649,adsbexchange
2025-06-07,false,677,adsbexchange
2025-06-08,false,676,adsbexchange
2025-06-09,false,632,adsbexchange
2025-06-10,false,656,adsbexchange
2025-06-11,false,610,adsbexchange
2025-06-12,false,588,adsbexchange
2025-06-13,false,704,adsbexchange
2025-06-14,false,700,adsbexchange
2025-06-15,false,723,adsbexchange
2025-06-16,false,723,adsbexchange
2025-06-17,false,646,adsbexchange
2025-06-18,false,763,adsbexchange
2025-06-19,false,742,adsbexchange
2025-06-20,false,691,adsbexchange
2025-06-21,false,685,adsbexchange
2025-06-22,false,753,adsbexchange
2025-06-23,false,748,adsbexchange
2025-06-24,false,701,adsbexchange
2025-06-25,false,674,adsbexchange
2025-06-26,false,600,adsbexchange
2025-06-27,false,589,adsbexchange
2025-06-28,false,612,adsbexchange
2025-06-29,false,599,adsbexchange
2025-06-30,false,618,adsbexchange
2025-07-01,false,615,adsbexchange
2025-07-02,false,674,adsbexchange
2025-07-03,false,686,adsbexchange
2025-07-04,false,627,adsbexchange
2025-07-05,false,645,adsbexchange
2025-07-06,false,569,adsbexchange
2025-07-07,false,588,adsbexchange
2025-07-08,false,545,adsbexchange
2025-07-09,false,585,adsbexchange
2025-07-10,false,613,adsbexchange
2025-07-11,false,614,adsbexchange
2025-07-12,false,651,adsbexchange
2025-07-13,false,629,adsbexchange
2025-07-14,false,615,adsbexchange
2025-07-15,false,592,adsbexchange
2025-07-16,false,640,adsbexchange
2025-07-17,false,647,adsbexchange
2025-07-18,false,654,adsbexchange
2025-07-19,false,665,adsbexchange
2025-07-20,false,629,adsbexchange
2025-07-21,false,597,adsbexchange
2025-07-22,false,546,adsbexchange
2025-07-23,false,440,adsbexchange
2025-07-24,false,468,adsbexchange
2025-07-25,false,460,adsbexchange
2025-07-26,false,559,adsbexchange
2025-07-27,false,451,adsbexchange
2025-07-28,false,611,adsbexchange
2025-07-29,false,634,adsbexchange
2025-07-30,false,652,adsbexchange
2025-07-31,false,659,adsbexchange
2025-08-01,false,648,adsbexchange
2025-08-02,false,654,adsbexchange
2025-08-03,false,678,adsbexchange
2025-08-04,false,697,adsbexchange
2025-08-05,false,659,adsbexchange
2025-08-06,false,585,adsbexchange
2025-08-07,false,521,adsbexchange
2025-08-08,false,564,adsbexchange
2025-08-09,false,611,adsbexchange
2025-08-10,false,621,adsbexchange
2025-08-11,false,554,adsbexchange
2025-08-12,false,595,adsbexchange
2025-08-13,false,542,adsbexchange
2025-08-14,false,501,adsbexchange
2025-08-15,false,609,adsbexchange
2025-08-16,false,660,adsbexchange
2025-08-17,false,575,adsbexchange
2025-08-18,false,618,adsbexchange
2025-08-19,false,510,adsbexchange
2025-08-20,false,566,adsbexchange
2025-08-21,false,514,adsbexchange
2025-08-22,false,517,adsbexchange
2025-08-23,false,521,adsbexchange
2025-08-24,false,535,adsbexchange
2025-08-25,false,597,adsbexchange
2025-08-26,false,625,adsbexchange
2025-08-27,false,588,adsbexchange
2025-08-28,false,490,adsbexchange
2025-08-29,false,496,adsbexchange
2025-08-30,false,519,adsbexchange
2025-08-31,false,522,adsbexchange
2025-09-01,false,593,adsbexchange
2025-09-02,false,600,adsbexchange
2025-09-03,false,694,adsbexchange
2025-09-04,false,600,adsbexchange
2025-09-05,false,600,adsbexchange
2025-09-06,false,651,adsbexchange
2025-09-07,false,637,adsbexchange
2025-09-08,false,629,adsbexchange
2025-09-09,false,633,adsbexchange
2025-09-10,false,558,adsbexchange
2025-09-11,false,591,adsbexchange
2025-09-12,false,642,adsbexchange
2025-09-13,false,570,adsbexchange
2025-09-14,false,556,adsbexchange
2025-09-15,false,563,adsbexchange
2025-09-16,false,551,adsbexchange
2025-09-17,false,539,adsbexchange
2025-09-18,false,471,adsbexchange
2025-09-19,false,527,adsbexchange
2025-09-20,false,446,adsbexchange
2025-09-21,false,492,adsbexchange
2025-09-22,false,522,adsbexchange
2025-09-23,false,457,adsbexchange
2025-09-24,false,577,adsbexchange
2025-09-25,false,541,adsbexchange
2025-09-26,false,545,adsbexchange
2025-09-27,false,458,adsbexchange
2025-09-28,false,533,adsbexchange
2025-09-29,false,523,adsbexchange
2025-09-30,false,518,adsbexchange
2025-10-01,false,459,adsbexchange
2025-10-02,false,531,adsbexchange
2025-10-03,false,560,adsbexchange
2025-10-04,false,550,adsbexchange
2025-10-05,false,506,adsbexchange
2025-10-06,false,525,adsbexchange
2025-10-07,false,566,adsbexchange
2025-10-08,false,513,adsbexchange
2025-10-09,false,435,adsbexchange
2025-10-10,false,447,adsbexchange
2025-10-11,false,452,adsbexchange
2025-10-12,false,330,adsbexchange
2025-10-13,false,406,adsbexchange
2025-10-14,false,452,adsbexchange
2025-10-15,false,424,adsbexchange
2025-10-16,false,371,adsbexchange
2025-10-17,false,452,adsbexchange
2025-10-18,false,449,adsbexchange
2025-10-19,false,426,adsbexchange
2025-10-20,false,439,adsbexchange
2025-10-21,false,486,adsbexchange
2025-10-22,false,500,adsbexchange
2025-10-23,false,529,adsbexchange
2025-10-24,false,460,adsbexchange
2025-10-25,false,465,adsbexchange
2025-10-26,false,412,adsbexchange
2025-10-27,false,370,adsbexchange
2025-10-28,false,391,adsbexchange
2025-10-29,false,445,adsbexchange
2025-10-30,false,420,adsbexchange
2025-10-31,false,451,adsbexchange
2025-11-01,false,476,adsbexchange
2025-11-02,false,394,adsbexchange
2025-11-03,false,445,adsbexchange
2025-11-04,false,374,adsbexchange
2025-11-05,false,324,adsbexchange
2025-11-06,false,362,adsbexchange
2025-11-07,false,407,adsbexchange
2025-11-08,false,408,adsbexchange
2025-11-09,false,414,adsbexchange
2025-11-10,false,425,adsbexchange
2025-11-11,false,427,adsbexchange
2025-11-12,false,437,adsbexchange
2025-11-13,false,436,adsbexchange
2025-11-14,false,451,adsbexchange
2025-11-15,false,425,adsbexchange
2025-11-16,false,419,adsbexchange
2025-11-17,false,377,adsbexchange
2025-11-18,false,354,adsbexchange
2025-11-19,false,415,adsbexchange
2025-11-20,false,462,adsbexchange
2025-11-21,false,464,adsbexchange
2025-11-22,false,427,adsbexchange
2025-11-23,false,486,adsbexchange
2025-11-24,false,528,adsbexchange
2025-11-25,false,464,adsbexchange
2025-11-26,false,446,adsbexchange
2025-11-27,false,443,adsbexchange
2025-11-28,false,402,adsbexchange
2025-11-29,false,421,adsbexchange
2025-11-30,false,448,adsbexchange
2025-12-01,false,450,adsbexchange
2025-12-02,false,415,adsbexchange
2025-12-03,false,459,adsbexchange
2025-12-04,false,427,adsbexchange
2025-12-05,false,440,adsbexchange
2025-12-06,false,414,adsbexchange
2025-12-07,false,485,adsbexchange
2025-12-08,false,452,adsbexchange
2025-12-09,false,490,adsbexchange
2025-12-10,false,467,adsbexchange
2025-12-11,false,443,adsbexchange
2025-12-12,false,447,adsbexchange
2025-12-13,false,421,adsbexchange
2025-12-14,false,405,adsbexchange
2025-12-15,false,444,adsbexchange
2025-12-16,false,459,adsbexchange
2025-12-17,false,534,adsbexchange
2025-12-18,false,519,adsbexchange
2025-12-19,false,511,adsbexchange
2025-12-20,false,530,adsbexchange
2025-12-21,false,477,adsbexchange
2025-12-22,false,452,adsbexchange
2025-12-23,false,454,adsbexchange
2025-12-24,false,435,adsbexchange
2025-12-25,false,438,adsbexchange
2025-12-26,false,479,adsbexchange
2025-12-27,false,574,adsbexchange
2025-12-28,false,603,adsbexchange
2025-12-29,false,586,adsbexchange
2025-12-30,false,584,adsbexchange
2025-12-31,false,590,adsbexchange
2026-01-01,false,577,adsbexchange
2026-01-02,false,560,adsbexchange
2026-01-03,false,613,adsbexchange
2026-01-04,false,639,adsbexchange
2026-01-05,false,577,adsbexchange
2026-01-06,false,584,adsbexchange
2026-01-07,false,611,adsbexchange
2026-01-08,false,670,adsbexchange
2026-01-09,false,623,adsbexchange
2026-01-10,false,572,adsbexchange
2026-01-11,false,649,adsbexchange
2026-01-12,false,437,adsbexchange
2026-01-13,false,460,adsbexchange
2026-01-14,false,477,adsbexchange
2026-01-15,false,487,adsbexchange
2026-01-16,false,490,adsbexchange
2026-01-17,false,498,adsbexchange
2026-01-18,false,522,adsbexchange
2026-01-19,false,494,adsbexchange
2026-01-20,false,476,adsbexchange
2026-01-21,false,526,adsbexchange
2026-01-22,false,461,adsbexchange
2026-01-23,false,474,adsbexchange
2026-01-24,false,479,adsbexchange
2026-01-25,false,476,adsbexchange
2026-01-26,false,440,adsbexchange
2026-01-27,false,479,adsbexchange
2026-01-28,false,501,adsbexchange
2026-01-29,false,498,adsbexchange
2026-01-30,false,539,adsbexchange
2026-01-31,false,595,adsbexchange
2026-02-01,false,634,adsbexchange
2026-02-02,false,537,adsbexchange
2026-02-03,false,477,adsbexchange
2026-02-04,false,463,adsbexchange
2026-02-05,false,502,adsbexchange
2026-02-06,false,548,adsbexchange
2026-02-07,false,507,adsbexchange
2026-02-08,false,487,adsbexchange
2026-02-09,false,432,adsbexchange
2026-02-10,false,554,adsbexchange
2026-02-11,false,513,adsbexchange
2026-02-12,false,463,adsbexchange
2026-02-13,false,499,adsbexchange
2026-02-14,false,548,adsbexchange
2026-02-15,false,506,adsbexchange
2026-02-16,false,542,adsbexchange
2026-02-17,false,500,adsbexchange
2026-02-18,false,509,adsbexchange
2026-02-19,false,510,adsbexchange
2026-02-20,false,521,adsbexchange
2026-02-21,false,550,adsbexchange
2026-02-22,false,541,adsbexchange
2026-02-23,false,513,adsbexchange
2026-02-24,false,495,adsbexchange
2026-02-25,false,514,adsbexchange
2026-02-26,false,474,adsbexchange
2026-02-27,false,473,adsbexchange
2026-02-28,true,157,adsbexchange
2026-03-01,false,496,adsbexchange
2026-03-02,false,469,adsbexchange
2026-03-03,false,532,adsbexchange
2026-03-04,false,553,adsbexchange
2026-03-05,false,555,adsbexchange
2026-03-06,false,590,adsbexchange
2026-03-07,false,600,adsbexchange
2026-03-08,false,651,adsbexchange
2026-03-09,false,686,adsbexchange
2026-03-10,false,586,adsbexchange
2026-03-11,false,592,adsbexchange
2026-03-12,false,601,adsbexchange
2026-03-13,false,652,adsbexchange
2026-03-14,false,605,adsbexchange
2026-03-15,false,626,adsbexchange
2026-03-16,false,564,adsbexchange
2026-03-17,false,505,adsbexchange
2026-03-18,false,680,adsbexchange
2026-03-19,false,679,adsbexchange
2026-03-20,false,660,adsbexchange
2026-03-21,false,605,adsbexchange
2026-03-22,false,734,adsbexchange
2026-03-23,false,593,adsbexchange
2026-03-24,false,651,adsbexchange
2026-03-25,false,620,adsbexchange
2026-03-26,false,640,adsbexchange
2026-03-27,false,609,adsbexchange
2026-03-28,false,686,adsbexchange
2026-03-29,false,593,adsbexchange
2026-03-30,false,648,adsbexchange
2026-03-31,false,612,adsbexchange
2026-04-01,false,588,adsbexchange
2026-04-02,false,602,adsbexchange
2026-04-03,false,585,adsbexchange
2026-04-04,false,606,adsbexchange
2026-04-05,false,592,adsbexchange
2026-04-06,false,557,adsbexchange
2026-04-07,false,605,adsbexchange
2026-04-08,false,558,adsbexchange
2026-04-09,false,503,adsbexchange
2026-04-10,false,538,adsbexchange
2026-04-11,false,597,adsbexchange
2026-04-12,false,462,adsbexchange
2026-04-13,false,535,adsbexchange
2026-04-14,false,510,adsbexchange
2026-04-15,true,0,adsbexchange
2026-04-16,false,533,adsbexchange
2026-04-17,false,589,adsbexchange
2026-04-18,false,536,adsbexchange
2026-04-19,false,493,adsbexchange
2026-04-20,false,423,adsbexchange
2026-04-21,false,567,adsbexchange
2026-04-22,false,504,adsbexchange
2026-04-23,false,484,adsbexchange
2026-04-24,false,447,adsbexchange
2026-04-25,false,502,adsbexchange
2026-04-26,false,506,adsbexchange
2026-04-27,false,489,adsbexchange
2026-04-28,false,532,adsbexchange
2026-04-29,false,554,adsbexchange
2026-04-30,false,473,adsbexchange
2026-05-01,false,439,adsbexchange
2026-05-02,false,595,adsbexchange
2026-05-03,false,631,adsbexchange
2026-05-04,false,486,adsbexchange
2026-05-05,false,602,adsbexchange
2026-05-06,false,623,adsbexchange
2026-05-07,false,560,adsbexchange
2026-05-08,false,603,adsbexchange
2026-05-09,false,697,adsbexchange
2026-05-10,false,726,adsbexchange
